_id,articleId,customerName,isCategory,nGramCnt,origCount,origSentence,scores.betweeness,scores.closeness,scores.degree,scores.fromBegScore,scores.isInTag-a,scores.isInTag-b,scores.isInTag-h1,scores.isInTag-h2,scores.isInTag-h3,scores.isInTag-h4,scores.isInTag-h5,scores.isInTag-h6,scores.isInTag-i,scores.isInTag-strong,scores.isInTitle,scores.load,scores.originalPhrase,scores.relDocsRatio,scores.relTermsRatio,scores.relVsIrrelDocs,scores.relVsIrrelTerms,scores.relevance,stem,stemCount,termOccurrence
5ac21cbffffa760008741c36,116883,MIT_AthleticTrainers,,2,,bone pain,,,,0.681445869,,,,,,,,,,,,,,0.666666667,0.666666667,2,2,0.31285,bone pain,,2
5ac21cbffffa760008741c37,116883,MIT_AthleticTrainers,,2,,bone reactions,,,0.456852792,0.856926638,,,,,,,,,,,,,bone reactions,,,,,0.310578,bone reaction,,2
5ac21cc0fffa760008741c38,116883,MIT_AthleticTrainers,,2,,bone stimulators,,,,0.2127849,,,,,,,,,,,,,,,,,,0.287632,bone stimul,,2
5ac21c96fffa760008741bcc,116897,MIT_AthleticTrainers,,2,1,Sports Medicine,,,,0.391644909,,,,,,,,,,,,,,0.780293758,0.813253012,3.551532033,4.35483871,0.453188,sport medicin,1,3
5ac21c97fffa760008741bcd,116897,MIT_AthleticTrainers,,2,2,concussion management,,2.715319506,,0.674002238,,,,,,,,,,,,,concussion management,0.942307692,0.959558824,16.33333333,23.72727273,0.642534,concuss manag,2,3
5ac21c97fffa760008741bce,116897,MIT_AthleticTrainers,,2,,Barry French,,2.494472084,1.990049751,0.738903394,,,,,,,,,,,,,Barry French,1,1,1,1,0.467321,barri french,,2
5ac21c97fffa760008741bcf,116897,MIT_AthleticTrainers,,2,,Barry Sanders,0.517363308,2.591210614,1.492537313,0.328235733,,,,,,,,,,,,0.517363308,Barry Sanders,0,0,0,0,0.453524,barri sander,,2
5ac21c97fffa760008741bd0,116897,MIT_AthleticTrainers,,2,,Gait Speed,,2.850156,2.487562189,0.430436404,,,,,,,,,,,,,Gait Speed,0.5,0.5,1,1,0.461957,gait speed,,2
5ac21c97fffa760008741bd1,116897,MIT_AthleticTrainers,,2,,Heart Rate,,2.850156,2.487562189,0.420365535,,,,,,,,,,,,,Heart Rate,0.440806045,0.365600691,0.788288288,0.576294278,0.44811,heart rate,,2
5ac21c98fffa760008741bd2,116897,MIT_AthleticTrainers,,2,,Jeff Allen,,,,0.407310705,,,,,,,,,,,,,,0.565217391,0.607142857,1.3,1.545454545,0.446079,jeff allen,,2
5ac21c98fffa760008741bd3,116897,MIT_AthleticTrainers,,2,,NFL Hall,0.517363308,2.591210614,1.492537313,0.322640806,,,,,,,,,,,,0.517363308,NFL Hall,0.875,0.875,7,7,0.446837,nfl hall,,2
5ac21c98fffa760008741bd4,116897,MIT_AthleticTrainers,,2,,Vertical Leap,,2.850156,2.487562189,0.425960463,,,,,,,,,,,,,Vertical Leap,0.8,0.777777778,4,3.5,0.452932,vertic leap,,2
5ac21c98fffa760008741bd5,116897,MIT_AthleticTrainers,,1,,ability,,2.850156,2.487562189,0.703468855,,,,,,,,,,,,,ability,0.514851485,0.514587738,1.06122449,1.06010453,0.374701,abil,,2
5ac21c99fffa760008741bd6,116897,MIT_AthleticTrainers,,2,,athlete development,0.899492562,2.947348565,1.741293532,0.294666169,,,,,,,,,,,,0.899492562,athlete development,0.76146789,0.738255034,3.192307692,2.820512821,0.460544,athlet develop,,2
5ac21c99fffa760008741bd7,116897,MIT_AthleticTrainers,,2,,balance training,,,,0.623274897,,,,,,,,,,,,,,0.75,0.727272727,3,2.666666667,0.457114,balanc train,,2
5ac21c99fffa760008741bd8,116897,MIT_AthleticTrainers,,1,,brain,0.779146661,3.427534459,1.990049751,0.69153301,,,,,,,,,,,,0.779146661,brain,0.652388797,0.744244105,1.876777251,2.909978308,0.349588,brain,,2
5ac21c99fffa760008741bd9,116897,MIT_AthleticTrainers,,2,,caloric expenditure,0.540936217,,,0.065647147,,,,,,,,,,,,0.540936217,caloric expenditure,0.25,0.142857143,0.333333333,0.166666667,0.473404,calor expenditur,,2
5ac21c9afffa760008741bda,116897,MIT_AthleticTrainers,,2,,fall prevention,,,,0.007459903,,,,,,,,,,,,,,0.571428571,0.533333333,1.333333333,1.142857143,0.440889,fall prevent,,2
5ac21c9afffa760008741bdb,116897,MIT_AthleticTrainers,,2,,football players,,,,0.832152182,,,,,,,,,,,,,,0.706919946,0.718524459,2.412037037,2.552706553,0.467869,footbal player,,2
5ac21c9afffa760008741bdc,116897,MIT_AthleticTrainers,,2,,jump height,0.540936217,,,0.080566953,,,,,,,,,,,,0.540936217,jump height,0.769230769,0.842105263,3.333333333,5.333333333,0.449635,jump height,,2
5ac21c9afffa760008741bdd,116897,MIT_AthleticTrainers,,2,,performance training,0.779146661,3.427534459,1.990049751,0.663931369,,,,,,,,,,,,0.779146661,performance training,0.696629213,0.617021277,2.296296296,1.611111111,0.472436,perform train,,2
5ac21c8ffffa760008741ba6,116898,MIT_AthleticTrainers,,2,2,sports medicine,0.20366097,1.983805668,,0.709125475,,,,,,,,,,,,0.20366097,sports medicine,0.780293758,0.813253012,3.551532033,4.35483871,0.38551,sport medicin,2,3
5ac21c90fffa760008741ba8,116898,MIT_AthleticTrainers,,3,4,certified athletic trainer,,,,0.890684411,,,,,,,,,,,1,,,0.790170132,0.814285714,3.765765766,4.384615385,0.680953,certifi athlet trainer,6,3
5ac21c90fffa760008741ba9,116898,MIT_AthleticTrainers,,2,1,injury prevention,,,,0.588403042,,,,,,,,,,,,,,0.769485904,0.8,3.338129496,4,,injuri prevent,1,2
5ac21c90fffa760008741bab,116898,MIT_AthleticTrainers,,2,1,baseline testing,0.24718529,2.300579932,1.821862348,0.170785805,,,,,,,,,,,,0.24718529,baseline testing,0.950310559,0.968858131,19.125,31.11111111,0.34001,baselin test,1,3
5ac21c90fffa760008741bac,116898,MIT_AthleticTrainers,,2,1,team physicians,0.206945825,,,0.287705957,,,,,,,,,,,,0.206945825,team physicians,0.756302521,0.778074866,3.103448276,3.506024096,0.340711,team physician,1,3
5ac21c91fffa760008741bae,116898,MIT_AthleticTrainers,,3,1,athletic training services,,,,0.106463878,,,,,,,,,,,,,,0.756756757,0.782894737,3.111111111,3.606060606,0.379075,athlet train servic,1,2
5ac21c91fffa760008741baf,116898,MIT_AthleticTrainers,,2,1,Concussion Awareness,,,,0.2126109,,,,,,,,,,,,,,0.987341772,0.990825688,78,108,,concuss awar,1,2
5ac21c91fffa760008741bb1,116898,MIT_AthleticTrainers,,2,1,concussion research,0.20366097,1.983805668,,0.697084918,,,,,,,,,,,,0.20366097,concussion research,0.932432432,0.935185185,13.8,14.42857143,0.373756,concuss research,1,3
5ac21c91fffa760008741bb3,116898,MIT_AthleticTrainers,,3,,Forest Baptist Health,0.26771563,1.885207524,1.417004049,0.779467681,,,,,,,,,,,,0.26771563,Forest Baptist Health,0.5,0.166666667,1,0.2,0.396698,forest baptist health,,2
5ac21c92fffa760008741bb4,116898,MIT_AthleticTrainers,,3,,Lexington City Schools,,1.912232504,1.417004049,0.902091255,,,,,,,,,,,,,Lexington City Schools,0,0,0,0,0.402147,lexington citi school,,2
5ac21c92fffa760008741bb6,116898,MIT_AthleticTrainers,,2,,Ronnie Beverly,,2.005509412,,0.556400507,,,,,,,,,,,,,Ronnie Beverly,,,,,0.342943,ronni beverli,,2
5ac21c92fffa760008741bb8,116898,MIT_AthleticTrainers,,2,,Sharon Myers,,,1.619433198,0.929974651,,,,,,,,,,,,,Sharon Myers,,,,,0.388632,sharon myer,,2
5ac21c92fffa760008741bba,116898,MIT_AthleticTrainers,,3,,Wake Forest Baptist,0.332591504,2.136984014,1.821862348,0.919201521,,,,,,,,,,,,0.332591504,Wake Forest Baptist,0.888888889,0.529411765,8,1.125,0.929273,wake forest baptist,,2
5ac21c92fffa760008741bbc,116898,MIT_AthleticTrainers,,2,,Wilkes County,0.29974296,,1.417004049,0.806717364,,,,,,,,,,,,0.29974296,Wilkes County,0,0,0,0,0.424473,wilk counti,,2
5ac21c93fffa760008741bbd,116898,MIT_AthleticTrainers,,1,,caption,,,,0.945183777,,,,,,,,,,,,,,0.405063291,0.388429752,0.680851064,0.635135135,0.309897,caption,,2
5ac21c93fffa760008741bbf,116898,MIT_AthleticTrainers,,2,,concussion programs,0.24718529,2.300579932,1.821862348,0.268377693,,,,,,,,,,,,0.24718529,concussion programs,0.853658537,0.86,5.833333333,6.142857143,0.391121,concuss program,,2
5ac21c93fffa760008741bc0,116898,MIT_AthleticTrainers,,1,,concussions,,1.891587944,1.214574899,0.225918885,,,,,,,,,,,,,concussion,0.835714286,0.938765053,5.086956522,15.33054393,0.309533,concuss,,2
5ac21c94fffa760008741bc2,116898,MIT_AthleticTrainers,,1,,expertise,,,1.214574899,0.655259823,,,,,,,,,,,,,expertise,0.526436782,0.553470919,1.111650485,1.239495798,0.314674,expertis,,2
5ac21c94fffa760008741bc4,116898,MIT_AthleticTrainers,,1,,ext,,,1.619433198,0.662547529,,,,,,,,,,,,,ext,0.425,0.434782609,0.739130435,0.769230769,0.308906,ext,,2
5ac21c94fffa760008741bc5,116898,MIT_AthleticTrainers,,1,,preseason,0.24718529,2.300579932,1.821862348,0.174271229,,,,,,,,,,,,0.24718529,preseason,0.525373134,0.422945205,1.106918239,0.732937685,0.308973,preseason,,2
5ac21c94fffa760008741bc7,116898,MIT_AthleticTrainers,,2,,support services,0.332591504,2.004048583,1.821862348,0.321292776,,,,,,,,,,,,0.332591504,support services,0.25862069,0.314285714,0.348837209,0.458333333,0.340275,support servic,,2
5ac21cd5fffa760008741c67,116925,MIT_AthleticTrainers,,3,3,traumatic brain injury,,,,0.484124019,,,,,,,,,,,,,,0.884422111,0.89010989,7.652173913,8.1,0.688195,traumat brain injuri,4,2
5ac21cd5fffa760008741c68,116925,MIT_AthleticTrainers,,3,1,athletic training rooms,,,,0.694060516,,,,,,,,,,,,,,0.771428571,0.826732673,3.375,4.771428571,0.503624,athlet train room,1,2
5ac21cd6fffa760008741c6a,116925,MIT_AthleticTrainers,,2,2,Brain Trauma,,,,0.938924169,,,,,,,,,,,,,,0.949152542,0.964705882,18.66666667,27.33333333,,brain trauma,3,2
5ac21cd6fffa760008741c6b,116925,MIT_AthleticTrainers,,2,1,possible concussion,,,,0.882517744,,,,,,,,,,,,,,0.923076923,0.934782609,12,14.33333333,0.475477,possibl concuss,1,2
5ac21cd6fffa760008741c6c,116925,MIT_AthleticTrainers,,2,,CT scans,0.209175519,1.435235719,0.929752066,0.894844976,,,,,,,,,,,,0.209175519,CT scans,0.82,0.851351351,4.555555556,5.727272727,0.934393,ct scan,,2
5ac21cd6fffa760008741c6e,116925,MIT_AthleticTrainers,,3,,Col Kara Schmid,0.138453255,,,0,,,,,,,,,,,,0.138453255,Col Kara Schmid,,,,,0.501616,col kara schmid,,2
5ac21cd6fffa760008741c6f,116925,MIT_AthleticTrainers,,3,,Henry L. Nordhoff,0.129693095,1.492284349,0.826446281,0.781471797,,,,,,,,,,,,0.129693095,Henry L. Nordhoff,,,,,0.531143,henri l nordhoff,,2
5ac21cd7fffa760008741c71,116925,MIT_AthleticTrainers,,2,,blood testing,0.185672652,1.235177866,0.929752066,0,,,,,,,,,,,1,0.185672652,blood test,0.629032258,0.75,1.695652174,3,0.803469,blood test,,2
5ac21cd7fffa760008741c73,116925,MIT_AthleticTrainers,,2,,brain lesions,0.161101473,1.302083333,,0.806499813,,,,,,,,,,,,0.161101473,brain lesions,1,1,2,3,0.491606,brain lesion,,2
5ac21cd7fffa760008741c75,116925,MIT_AthleticTrainers,,2,,concussion sufferers,,,,0.385132611,,,,,,,,,,,,,,0.888888889,0.895833333,8,8.6,0.463127,concuss suffer,,2
5ac21c8dfffa760008741b9b,116940,MIT_AthleticTrainers,,1,, @kttape,,,1.985111663,0.053513862,1,,,,,,,,,,,,KTTape,,,,,0.236949,kttape,,2
5ac21c8dfffa760008741b9c,116940,MIT_AthleticTrainers,,1,, Committee,,,,0.669568021,,,,,,,,,,,,,,0.5375,0.611919612,1.162162162,1.576785714,0.239459,committe,,2
5ac21c8efffa760008741b9d,116940,MIT_AthleticTrainers,,1,,Blast,,,1.488833747,0.738233398,,,,,,,,,,,,,Blast,0.306930693,0.296610169,0.442857143,0.421686747,0.242929,blast,,2
5ac21c8efffa760008741b9e,116940,MIT_AthleticTrainers,,3,,CMO Russ Schledien,,,1.736972705,0.486137975,,,,,,,,,,,,,CMO Russ Schledien,,,,,0.666216,cmo russ schledien,,2
5ac21c8efffa760008741b9f,116940,MIT_AthleticTrainers,,1,,Feb,,,1.736972705,0.014184397,,,,,,,,,,,,,Feb,0.357758621,0.343832021,0.55704698,0.524,0.241511,feb,,2
5ac21c8efffa760008741ba0,116940,MIT_AthleticTrainers,,1,,FinishStronger,,,,0.058027079,1,,,,,,,,,,,,,,,,,0.236971,finishstrong,,2
5ac21c8efffa760008741ba1,116940,MIT_AthleticTrainers,,2,,KT Tape,0.456773206,2.714019851,1.985111663,0.763700838,,,,,,,,,,,,0.456773206,KT Tape,1,1,5,32,0.813366,kt tape,,2
5ac21c8ffffa760008741ba2,116940,MIT_AthleticTrainers,,2,,Mirai Nagasu,,,1.240694789,0.914893617,,,,,,,,,,1,1,,Mirai Nagasu,,,,,0.943481,mirai nagasu,,2
5ac21c8ffffa760008741ba3,116940,MIT_AthleticTrainers,,1,,Monday,0.398750664,2.220113852,1.240694789,0.819793681,,,,,,,,,,,,0.398750664,Monday,0.330417881,0.303384615,0.493468795,0.435512367,0.238554,mondai,,2
5ac21c8ffffa760008741ba4,116940,MIT_AthleticTrainers,,1,,PST,,,1.736972705,0.006769826,,,,,,,,,,,,,PST,0.166666667,0.025,0.2,0.025641026,0.252458,pst,,2
5ac21c8ffffa760008741ba5,116940,MIT_AthleticTrainers,,1,,Sponsorship,,,1.240694789,0,,,,,,,,,,,1,,Sponsorship,0.404040404,0.34751773,0.677966102,0.532608696,0.251923,sponsorship,,2
